ID,path,title,authors,translators,author_qids,translator_qids,original_language,genre,source_edition
213,/p57/m213,וְזֹאת בְּיִשְׂרָאֵל כִּי תִּפְרוֹֹץ מִלְחָמָה,שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
214,/p48/m214,מות גבורים,טוביה בן משה כץ,"","","","",שירה,""
215,/p106/m215,הפייטן של היהדות המסורתית,זלמן אפשטיין,"",12407236,"","",מאמרים ומסות,"""הארץ"", י' שבט תרצ""ד"
216,/p20/m216,אנכי לא יהיה לך אלוהים,אברהם אבן עזרא,"",270670,"","",שירה,""
217,/p142/m217,תקופת תשרי,אלכסנדר סרגיביץ' פושקין,דוד פרישמן,7200,705482,ru,שירה,""
218,/p18/m218,בשעה זו...,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,""
219,/p66/m219,"בִּיבְּלִיוֹגְרַפִיָּה (""קובצים סוציאליסטיים יהודיים"")",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
220,/p23/m220,חקוי של התבטלות,אחד העם,"",380425,"","",מאמרים ומסות,""
221,/p49/m221,[חֲבֵרַי שֶׁעֲזַבְתִּים עַל שְׁלשׁה],שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
223,/p49/m223,גְּבָרִים בַּחֲמִשָּׁה,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
224,/p370/m224,רשמי מסע מארץ-ישראל,בנימין זאב הרצל,מיכל ברקוביץ,44003,7216296,de,מאמרים ומסות,""
225,/p49/m225,[אֲנָשִׁים לְתַגְמוּלִים],שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
226,/p5/m226,מדורות אש,אברהם סולודר,"",6631385,"","",שירה,""
227,/p58/m227,מעשי אבות סימן לבנים,משה ליב לילינבלום,"",742539,"","",מאמרים ומסות,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
228,/p155/m228,יורשי פרעה,יצחק ליבוש פרץ,"",425644,"","",פרוזה,""
229,/p142/m229,הַזְכָּרַת נְשָׁמוֹת,דוד פרישמן,"",705482,"","",פרוזה,""
230,/p185/m230,הכל בא בחשבון,שמואל טשרנוביץ,"",7049111,"","",מאמרים ומסות,""
231,/p7/m231,שיחות ספרותיות,אהרן דוד מרקסון,"",7020587,"","",מאמרים ומסות,""
232,/p49/m232,זֹהַר לְרָקִיעַ,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
234,/p49/m234,[אִם יִמְנְעוּ],שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
235,/p76/m235,רָחֵל,ש' בן־ציון,"",2905102,"","",שירה,""
236,/p49/m236,חכם חשוב,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
237,/p49/m237,חכם ומשתמר,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
238,/p45/m238,עולם בפני עצמו,בר טוביה,"",7027205,"","",מאמרים ומסות,""
239,/p100/m239,מענה רך ולשון רכה,יוסף יושעה ריבלין,"",12408033,"","",מאמרים ומסות,""
240,/p161/m240,[מה יפית יפת העין],יהודה הלוי,"",299200,"","",שירה,""
241,/p148/m241,הַדֶּקֶל,אלתר לוין,"",12404017,"","",שירה,"ירושלים: דקל, תר""ף"
243,/p160/m243,תופש כנור ועוגב – הקדמה,מאיר הלוי לטריס,"",1912967,"","",שירה,"ווין: דפוס ל“ק זאמארסקי וק' דיטטמארש, תר”כ"
244,/p180/m244,[שש נגזרו],שלמה אבן גבירול,"",239355,"","",שירה,""
245,/p164/m245,בין החיים והמתים,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה,""
246,/p61/m246,מבוא,חיים ארלוזורוב,"",726510,"","",מאמרים ומסות,""
247,/p58/m247,עזרה בצרות,משה ליב לילינבלום,"",742539,"","",מאמרים ומסות,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
248,/p141/m248,זֶמֶר,רחל בלובשטיין,"",241180,"","",שירה,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
249,/p141/m249,בַּלַּיְלָה בָּא הַמְבַשֵּׂר,רחל בלובשטיין,"",241180,"","",שירה,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
250,/p155/m250,יונים צלויות,יצחק ליבוש פרץ,"",425644,"","",מאמרים ומסות,""
251,/p164/m251,מכניסי אורחים,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה,""
252,/p164/m252,נהריים: שותפים,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה,"מתוך: כל סיפורי מיכה-יוסף בִּן-גָריון (ברדיצ'בסקי), תל אביב: ""עם עובד"", תשי""א"
254,/p24/m254,בֶּלָה הַפַּאנֶנְקָה,אלתר דרויאנוב,"",437809,"","",פרוזה,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
255,/p9/m255,באביב,אנטון צ'כוב,אורי ניסן גנסין,5685,514289,ru,פרוזה,""
256,/p109/m256,סיפור יצירת העולם,שלמה רובין,"",2215049,"","",עיון,""
257,/p22/m257,שאלה לוהטה,אליעזר בן־יהודה,"",181728,"","",מאמרים ומסות,"מתוך ""החלום ושברו: מבחר כתבים בענייני לשון"", ההדיר ראובן סיון, ירושלים: מוסד ביאליק, 1978"
258,/p144/m258,רעיון העבודה,יוסף אהרונוביץ,"",7061004,"","",מאמרים ומסות,""
259,/p20/m259,[אֶת פְּלִיאוֹת שֵׁם מְחוֹלֵל],אברהם אבן עזרא,"",270670,"","",שירה,""
260,/p194/m260,שירה יתומה,יוסף אבן חסדאי,"","","","",שירה,""
262,/p170/m262,[חפצי שללו ימים],משה אבן עזרא,"",719393,"","",שירה,""
264,/p175/m264,אֶל לֵב-הָאֶבֶן,שמואל לייב גורדון,"",4143909,"","",שירה,""
267,/p100/m267,"""בית יעקב"" ו""מאה שערים""",יוסף יושעה ריבלין,"",12408033,"","",מאמרים ומסות,""
269,/p170/m269,אם רב עוני,משה אבן עזרא,"",719393,"","",שירה,""
270,/p170/m270,[אֶרְאֶה יְמֵי הַקֹּר וְהַחֹם],משה אבן עזרא,"",719393,"","",שירה,""
272,/p129/m272,אתחלתא: פרק ראשון: לקראת העתיד,מרדכי בן הלל הכהן,"",12409484,"","",מאמרים ומסות,""
273,/p77/m273,זמן רצח,וידל בנבנשתי,"",7927660,"","",שירה,""
274,/p141/m274,על אות הזמן,רחל בלובשטיין,"",241180,"","",מאמרים ומסות,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
275,/p141/m275,"[הוֹי, דֶּרֶךְ הַחַיִּים!]",רחל בלובשטיין,"",241180,"","",שירה,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
276,/p20/m276,[ארוממך כי נשגב],אברהם אבן עזרא,"",270670,"","",שירה,""
278,/p170/m278,באו שתו עמי במל קורה,משה אבן עזרא,"",719393,"","",שירה,""
279,/p46/m279,רוֹפְאִים וּרְפָאִים,יהודה ליב גורדון,"",1376036,"","",שירה,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
280,/p33/m280,ספר הבהמות,אלחנן ליב לוינסקי,"",7017172,"","",מאמרים ומסות,""
282,/p159/m282,שיר נושאי הדגל,ישראל חצקביץ,"",16132827,"","",שירה,""
285,/p146/m285,שור קוני דלות גברת,שלום שבזי,"","","","",שירה,""
286,/p167/m286,קינה על מות ר' מנחם רפאל קראקוביא מויניציאה,משה חיים לוצטו,"",982845,"","",שירה,""
287,/p180/m287,[הנשית מידעי],שלמה אבן גבירול,"",239355,"","",שירה,""
288,/p181/m288,"""קורופציה""",משה בילינסון,"",6967447,"","",מאמרים ומסות,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
289,/p66/m289,בָּעִתּוֹנוּת וּבַסִּפְרוּת [עם מותו של ל.נ. טולסטוי],יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
290,/p66/m290,מן המיצר,יוסף חיים ברנר,"",939732,"","",פרוזה,"ע""פ “כתבים”, כרכים א‘-ב’, תל-אביב: הקיבוץ המאוחד, תשל“ח-תשמ”ה"
291,/p169/m291,לעוטיה,יעקב לרנר,"",7063855,"","",שירה,""
292,/p117/m292,בבית החולים,יהודה שטיינברג,"",4526788,"","",פרוזה,""
293,/p186/m293,השמועה,ישעיהו ברשדסקי,"",7064133,"","",פרוזה,"מתוך סיפורים, הוצאת תושיה, ורשה, תר""ע"
294,/p57/m294,נֶטַע זָר אַתְּ לְעַמֶּךְ,שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
295,/p23/m295,"""מעשׂינו""",אחד העם,"",380425,"","",מאמרים ומסות,""
297,/p57/m297,לְמִרְיָם,שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
298,/p66/m298,ח.ב.צ. כּוֹתֵב,יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
299,/p77/m299,[רַקַּת יְפַת תֹּאַר],וידל בנבנשתי,"",7927660,"","",שירה,""
300,/p89/m300,הַקַּיִץ,חיים נחמן ביאליק,"",359705,"","",שירה,"בתוך 'כתבים גנוזים', תל-אביב: בית ביאליק על ידי דביר"
301,/p89/m301,אדם וקנינו,חיים נחמן ביאליק,"",359705,"","",מאמרים ומסות,"מתוך ""דברי ספרות"", תל אביב: דביר, תשכ""ה"
302,/p89/m302,הרועה והצאן,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
303,/p89/m303,על שירתנו וקבוצת משוררים,חיים נחמן ביאליק,"",359705,"","",מאמרים ומסות,"מתוך ""דברים שבעל פה"", תל אביב: דביר, תרצ""ה 1935"
304,/p137/m304,בשנת ויתר עז אדר,רחל מורפורגו,"",16579983,"","",שירה,""
305,/p70/m305,שרה זרחי,נחמה פוחצ'בסקי,"","","","",פרוזה,""
306,/p46/m306,בְּצֵאתִי מִטֶּלְז,יהודה ליב גורדון,"",1376036,"","",שירה,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
307,/p49/m307,חשב אשר,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
308,/p49/m308,חֲשוּךְ חֶבְרָה,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
309,/p49/m309,זָרַע בְּלִי,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
310,/p49/m310,[חוּס עַל],שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
311,/p122/m311,"הלא זה דברי אל ילד שעשועים ומטיב נגן, כי האמת אהובה מאנה לענות מפני ותבז לו, ויהי כאשר זמם לכבות את האהבה, אני תמכתיו בימין צדקי להכין אותה ולסעדה",אפרים לוצטו,"",7058244,"","",שירה,"ע“פ הוצאת מחברות לספרות, תל אביב, תש”ב"
313,/p161/m313,בעלת כשפים,יהודה הלוי,"",299200,"","",שירה,""
314,/p161/m314,[שובי נפשי למנוחיכי],יהודה הלוי,"",299200,"","",שירה,""
316,/p180/m316,[לכה רעי],שלמה אבן גבירול,"",239355,"","",שירה,""
318,/p203/m318,מעשה יונה הנביא – רהיט ליום הכיפורים,יצחק אבן גיאת,"",2909247,"","",שירה,""
319,/p204/m319,[תלונה על הזמן -- אל משה אבן-עזרא],יוסף אבן סהל,"",25489583,"","",שירה,""
320,/p202/m320,קדושה,יוסף אבן אביתור,"",551536,"","",שירה,השירה העברית בספרד ובפרובאנס / חיים שירמן. ירושלים : מוסד ביאליק
321,/p197/m321,תשובה על הזמנה למשתה יין,דונש בן לברט,"",720129,"","",שירה,ירושלים: מוסד הרב קוק
322,/p202/m322,פזמון,יוסף אבן אביתור,"",551536,"","",שירה,השירה העברית בספרד ובפרובאנס / חיים שירמן. ירושלים : מוסד ביאליק
323,/p201/m323,[תאווה לנה],יוסף אבן צדיק,"",958426,"","",שירה,""
324,/p201/m324,מוחרך,יוסף אבן צדיק,"",958426,"","",שירה,""
325,/p201/m325,רשות,יוסף אבן צדיק,"",958426,"","",שירה,""
326,/p209/m326,אל חסדאי אבן-שפרוט,יצחק אבן קפרון,"","","","",שירה,""
327,/p197/m327,זמר לשבת,דונש בן לברט,"",720129,"","",שירה,""
328,/p201/m328,[דברי ברכה ליהודה הלוי],יוסף אבן צדיק,"",958426,"","",שירה,""
329,/p202/m329,קינה על הפרעות בארץ-ישראל,יוסף אבן אביתור,"",551536,"","",שירה,השירה העברית בספרד ובפרובאנס / חיים שירמן. ירושלים : מוסד ביאליק
330,/p210/m330,אהבה,יוסף אבן ששת,"","","","",שירה,""
331,/p208/m331,בקשה,יצחק אבן מר שאול,"","","","",שירה,""
332,/p199/m332,"מחברת ""נאום אשר בן יהודה""",שלמה אבן צקבל,"","","","",שירה,""
333,/p203/m333,מאורה,יצחק אבן גיאת,"",2909247,"","",שירה,""
334,/p203/m334,גמר לשמע ישראל,יצחק אבן גיאת,"",2909247,"","",שירה,""
335,/p203/m335,תוכחה,יצחק אבן גיאת,"",2909247,"","",שירה,""
